index,close_time,predictions_SOLUSDT,actual_SOLUSDT,predictions_DOTUSDT,actual_DOTUSDT,log_actual_price_SOLUSDT,log_prediction_SOLUSDT,log_actual_price_DOTUSDT,log_prediction_DOTUSDT,predicted_spread,actual_spread,actual_spread_rolling_mean_2880_minutes,actual_spread_rolling_sd_2880_minutes,predicted_spread_rolling_mean_2880_minutes,predicted_spread_rolling_sd_2880_minutes,predicted_rolling_z_score_2880_minutes,actual_rolling_z_score_2880_minutes,actual_rolling_z_score_2880_minutes_lag_1,predicted_spread_rolling_sd_2880_minutes_percentile_75th,historical_spread,historical_SOLUSDT_mid,historical_SOLUSDT_vol,historical_DOTUSDT_mid,historical_DOTUSDT_vol,signal_2880_minutes,threshold_2880_minutes,delayed_signal_2880_minutes
0,2023-01-20 12:29:59.999,21.037627691428455,21.345001,,,3.0608175670593036,3.0463126292039564,,,,,-0.029283822230402684,0.02298609757335771,,,,,0.0,0.021169363671486842,-0.0335105139936446,21.345,2453.71,5.795,2901.53,0,2.0,0
1,2023-01-20 12:30:59.999,21.104986813154973,21.36,,,3.061520014091994,3.0495093544133702,,,,,-0.029282710781761524,0.02298581035588379,,,,,0.0,0.021169363671486842,-0.0336227469073375,21.36,4736.69,5.797,3603.65,0,2.0,0
2,2023-01-20 12:31:59.999,21.12389688412322,21.36,,,3.061520014091994,3.050404953376761,,,,,-0.029281732906703207,0.022985548465704442,,,,,0.0,0.021169363671486842,-0.0340300049041535,21.36,3157.96,5.798,191.36,0,2.0,0
3,2023-01-20 12:32:59.999,21.09183262825118,21.335001,,,3.0603489635113004,3.048885886317716,,,,,-0.029280513054159633,0.022985216727770312,,,,,0.0,0.021169363671486842,-0.0337753919298724,21.335,3736.48,5.794499999999999,921.55,0,2.0,0
4,2023-01-20 12:33:59.999,21.016966245025507,21.335001,,,3.0603489635113004,3.0453300279644075,,,,,-0.029279357861068216,0.022984886712276352,,,,,0.0,0.021169363671486842,-0.0341828256203906,21.335,4773.35,5.7955000000000005,2089.79,0,2.0,0
5,2023-01-20 12:34:59.999,21.00037628142372,21.35,,,3.0610517396746335,3.0445403557259287,,,,,-0.02927772193133352,0.022984362020571497,,,,,0.0,0.021169363671486842,-0.0342946591040029,21.35,1580.04,5.7975,624.97,0,2.0,0
6,2023-01-20 12:35:59.999,21.040382054858693,21.33,,,3.0601145324832593,3.046443546205534,,,,,-0.02927544605247839,0.022983467973342008,,,,,0.0,0.021169363671486842,-0.0350282285160723,21.33,1142.94,5.797000000000001,2856.16,0,2.0,0
7,2023-01-20 12:36:59.999,21.05272353777776,21.315,,,3.059411050217174,3.047029935976445,,,,,-0.029274098364184258,0.022982951673954723,,,,,0.0,0.021169363671486842,-0.0361389687789741,21.315,3136.16,5.798,734.42,0,2.0,0
8,2023-01-20 12:37:59.999,21.03395432097953,21.295,,,3.058472303375177,3.0461380044200737,,,,,-0.02927309287553543,0.022982609275474145,,,,,0.0,0.021169363671486842,-0.0356520051946587,21.295,2072.63,5.794499999999999,402.95,0,2.0,0
9,2023-01-20 12:38:59.999,21.00355161278848,21.315,,,3.059411050217174,3.044691547842,,,,,-0.0292735634450492,0.022982727636430115,,,,,0.0,0.021169363671486842,-0.0357317107821582,21.315,3705.56,5.797,929.69,0,2.0,0
10,2023-01-20 12:39:59.999,20.989400286666022,21.32,,,3.0596455992976437,3.0440175620411427,,,,,-0.029275338217675757,0.022983199422077733,,,,,0.0,0.021169363671486842,-0.0379396566409102,21.32,870.71,5.803,1519.03,0,2.0,0
11,2023-01-20 12:40:59.999,20.985621142708293,21.33,,,3.0601145324832593,3.0438374957141106,,,,,-0.02927703661541534,0.02298371441763659,,,,,0.0,0.021169363671486842,-0.0386910240582309,21.33,1309.12,5.806,1929.55,0,2.0,0
12,2023-01-20 12:41:59.999,21.036004945084866,21.335001,,,3.0603489635113004,3.046235490804312,,,,,-0.02927871059744146,0.022984236981054052,,,,,0.0,0.021169363671486842,-0.0388632666537058,21.335,3025.17,5.807,3029.58,0,2.0,0
13,2023-01-20 12:42:59.999,21.08895601403188,21.335001,,,3.0603489635113004,3.0487494917970657,,,,,-0.029280593518576654,0.02298489985943347,,,,,0.0,0.021169363671486842,-0.0400827269015358,21.335,859.07,5.8100000000000005,2251.31,0,2.0,0
14,2023-01-20 12:43:59.999,21.10559913015065,21.33,,,3.0601145324832593,3.049538366898368,,,,,-0.02928203827076483,0.022985411660197817,,,,,0.0,0.021169363671486842,-0.0395042075450664,21.33,2080.25,5.808,468.77,0,2.0,0
15,2023-01-20 12:44:59.999,21.091305355282675,21.32,,,3.0596455992976437,3.048860887088463,,,,,-0.029283561460197303,0.022985974726163184,,,,,0.0,0.021169363671486842,-0.039973140730682,21.32,1557.8,5.808,10195.62,0,2.0,0
16,2023-01-20 12:45:59.999,21.041305314078745,21.345001,,,3.0608175670593036,3.046487425587656,,,,,-0.029285033215764568,0.022986591465595292,,,,,0.0,0.021169363671486842,-0.0410360313725544,21.345,2311.33,5.8135,4489.1,0,2.0,0
17,2023-01-20 12:46:59.999,21.02495719442924,21.415,,,3.0640916110673344,3.045710169920161,,,,,-0.02928627769617354,0.022987008300476983,,,,,0.0,0.021169363671486842,-0.0387770650979124,21.415,11656.17,5.816,529.04,0,2.0,0
18,2023-01-20 12:47:59.999,21.083649798261124,21.425001,,,3.064558511158288,3.0484978490210715,,,,,-0.029287058285059103,0.022987290332888755,,,,,0.0,0.021169363671486842,-0.0387161393417674,21.425,4927.44,5.817,6029.25,0,2.0,0
19,2023-01-20 12:48:59.999,21.11963617836159,21.390001,,,3.0629235698451316,3.050203232286351,,,,,-0.029287886000590093,0.022987579992694136,,,,,0.0,0.021169363671486842,-0.0385238564192662,21.39,813.53,5.8125,235.96,0,2.0,0
20,2023-01-20 12:49:59.999,21.11373731202644,21.425001,,,3.064558511158288,3.04992388607808,,,,,-0.029287153553247493,0.022987278301723736,,,,,0.0,0.021169363671486842,-0.0377011893064991,21.425,4127.34,5.814500000000001,1214.92,0,2.0,0
21,2023-01-20 12:50:59.999,21.17073435056646,21.415,,,3.0640916110673344,3.0526197728099804,,,,,-0.029286895485113432,0.022987165310226657,,,,,0.0,0.021169363671486842,-0.0389800376517186,21.415,1352.12,5.8165,666.36,0,2.0,0
22,2023-01-20 12:51:59.999,21.15523773423908,21.42,,,3.064325065019603,3.0518875218417683,,,,,-0.029286544925366156,0.02298700715613693,,,,,0.0,0.021169363671486842,-0.0391524764683186,21.42,1001.11,5.817500000000001,3609.67,0,2.0,0
23,2023-01-20 12:52:59.999,21.13513066858829,21.42,,,3.064325065019603,3.050936616568285,,,,,-0.029286693759731083,0.02298707227459521,,,,,0.0,0.021169363671486842,-0.0395582994721852,21.42,1669.01,5.8185,2963.16,0,2.0,0
24,2023-01-20 12:53:59.999,21.103208329936606,21.42,,,3.064325065019603,3.0494250824745492,,,,,-0.029287212608854914,0.02298729640597709,,,,,0.0,0.021169363671486842,-0.0399640527350309,21.42,2875.21,5.8195,1299.4,0,2.0,0
25,2023-01-20 12:54:59.999,21.09499307691119,21.405,,,3.0636245395969093,3.0490357173900047,,,,,-0.029287705763149555,0.02298752089497054,,,,,0.0,0.021169363671486842,-0.0404617102424311,21.405,2963.16,5.819,4944.61,0,2.0,0
26,2023-01-20 12:55:59.999,21.093495770507683,21.375,,,3.062222014822824,3.0489647356390557,,,,,-0.02928834480681662,0.022987828002737316,,,,,0.0,0.021169363671486842,-0.0412555266650973,21.375,2609.55,5.817500000000001,1789.33,0,2.0,0
27,2023-01-20 12:56:59.999,21.09066327287748,21.380001,,,3.0624559523695827,3.0488304436347256,,,,,-0.029289004184606397,0.022988119846639843,,,,,0.0,0.021169363671486842,-0.0404127705683485,21.38,1337.94,5.816000000000001,847.7,0,2.0,0
28,2023-01-20 12:57:59.999,21.11175844381904,21.35,,,3.0610517396746335,3.049830157482433,,,,,-0.02928916711992628,0.022988195465000603,,,,,0.0,0.021169363671486842,-0.0401925275990966,21.35,1880.2,5.812,1010.41,0,2.0,0
29,2023-01-20 12:58:59.999,21.06628699706235,21.33,,,3.0601145324832593,3.0476739900309546,,,,,-0.029288245703310442,0.022987789866555624,,,,,0.0,0.021169363671486842,-0.0380809525943428,21.33,3373.85,5.8045,3880.17,0,2.0,0
30,2023-01-20 12:59:59.999,21.0248732134524,21.33,,,3.0601145324832593,3.0457061755650816,,,,,-0.029287391019390475,0.022987394493849237,,,,,0.0,0.021169363671486842,-0.0386910240582309,21.33,1196.39,5.806,773.13,0,2.0,0
31,2023-01-20 13:00:59.999,21.055841464424184,21.345001,,,3.0608175670593036,3.047178025879388,,,,,-0.02928655100073801,0.022986972906332125,,,,,0.0,0.021169363671486842,-0.0396141233315736,21.345,1511.8,5.8100000000000005,3947.06,0,2.0,0
32,2023-01-20 13:01:59.999,21.065522663868087,21.34,,,3.060583245873607,3.047637707079878,,,,,-0.02928599651012662,0.022986703766734555,,,,,0.0,0.021169363671486842,-0.0396451980265868,21.34,1129.3,5.8095,2428.37,0,2.0,0
33,2023-01-20 13:02:59.999,21.10089725849804,21.32,,,3.0596455992976437,3.04931556367733,,,,,-0.02928582621057476,0.022986613739255098,,,,,0.0,0.021169363671486842,-0.0411923910705516,21.32,2936.19,5.811,2931.54,0,2.0,0
34,2023-01-20 13:03:59.999,21.085013160321825,21.35,,,3.0610517396746335,3.0485625113539756,,,,,-0.029286170983851355,0.02298679424193684,,,,,0.0,0.021169363671486842,-0.0418169364906133,21.35,2293.23,5.816,2813.53,0,2.0,0
35,2023-01-20 13:04:59.999,21.08342815226529,21.36,,,3.061520014091994,3.0484873362700533,,,,,-0.029287383058340874,0.022987423808477236,,,,,0.0,0.021169363671486842,-0.0429719541486695,21.36,899.35,5.82,1944.36,0,2.0,0
36,2023-01-20 13:05:59.999,21.04342663103167,21.375,,,3.062222014822824,3.04658823730044,,,,,-0.029288728135745384,0.022988141275118168,,,,,0.0,0.021169363671486842,-0.0434866904871209,21.375,1061.78,5.823,277.0,0,2.0,0
37,2023-01-20 13:06:59.999,21.03971977449704,21.4,,,3.0633909220278057,3.0464120690782024,,,,,-0.029290061427701932,0.02298882081649055,,,,,0.0,0.021169363671486842,-0.0429259167641076,21.4,4942.68,5.8245000000000005,14248.8,0,2.0,0
38,2023-01-20 13:07:59.999,21.090606399684305,21.42,,,3.064325065019603,3.048827747025846,,,,,-0.029291877587447508,0.02298974562992966,,,,,0.0,0.021169363671486842,-0.0436126977049777,21.42,6578.48,5.8285,3304.96,0,2.0,0
39,2023-01-20 13:08:59.999,21.14503351402803,21.380001,,,3.0624559523695827,3.051405055885505,,,,,-0.029293733963621796,0.02299070610304432,,,,,0.0,0.021169363671486842,-0.0438609331950141,21.38,2958.75,5.8245000000000005,13822.12,0,2.0,0
40,2023-01-20 13:09:59.999,21.10602753943757,21.365,,,3.061754069095988,3.0495586650636244,,,,,-0.029296585095327347,0.02299236662612801,,,,,0.0,0.021169363671486842,-0.0467912533259076,21.365,1572.73,5.83,4786.26,0,2.0,0
41,2023-01-20 13:10:59.999,21.07868429012425,21.365,,,3.061754069095988,3.0482623066457646,,,,,-0.029299071576768605,0.022993893065672132,,,,,0.0,0.021169363671486842,-0.0469937384879619,21.365,1081.43,5.8305,2171.81,0,2.0,0
42,2023-01-20 13:11:59.999,21.044673589080173,21.35,,,3.0610517396746335,3.0466474919611324,,,,,-0.029301829013744594,0.0229955742787807,,,,,0.0,0.021169363671486842,-0.0472910802186681,21.35,1445.47,5.8295,1063.06,0,2.0,0
43,2023-01-20 13:12:59.999,21.016776490539865,21.335001,,,3.0603489635113004,3.0453209992901424,,,,,-0.029304933990858636,0.022997439478479455,,,,,0.0,0.021169363671486842,-0.0475888460846172,21.335,521.22,5.8285,1336.37,0,2.0,0
44,2023-01-20 13:13:59.999,21.042123331315167,21.32,,,3.0596455992976437,3.0465263015662942,,,,,-0.029308037019234255,0.02299923420133728,,,,,0.0,0.021169363671486842,-0.0470765748138379,21.32,2120.57,5.8255,2623.09,0,2.0,0
45,2023-01-20 13:14:59.999,21.077233757935694,21.32,,,3.0596455992976437,3.0481934891579106,,,,,-0.029311454697658914,0.023001173050021587,,,,,0.0,0.021169363671486842,-0.0472792163820603,21.32,550.97,5.8260000000000005,820.49,0,2.0,0
46,2023-01-20 13:15:59.999,21.093723794805555,21.32,,,3.0596455992976437,3.0489755457517025,,,,,-0.02931446006149143,0.023002955010110706,,,,,0.0,0.021169363671486842,-0.0472792163820603,21.32,1231.6,5.8260000000000005,540.97,0,2.0,0
47,2023-01-20 13:16:59.999,21.08347173732922,21.335001,,,3.0603489635113004,3.048489403534379,,,,,-0.02931746167102728,0.02300482817055791,,,,,0.0,0.021169363671486842,-0.0479939032533383,21.335,2231.68,5.8295,1173.08,0,2.0,0
48,2023-01-20 13:17:59.999,21.058246084292648,21.325,,,3.0598800933777426,3.047292221390251,,,,,-0.029320106560379037,0.0230064747878303,,,,,0.0,0.021169363671486842,-0.047449953270207,21.325000000000003,1274.18,5.827,1844.7,0,2.0,0
49,2023-01-20 13:18:59.999,21.005139809996034,21.300001,,,3.0587071196637354,3.044767160633283,,,,,-0.029322049813012955,0.023007543344656902,,,,,0.0,0.021169363671486842,-0.0447704687725414,21.3,2307.92,5.8175,4854.33,0,2.0,0
50,2023-01-20 13:19:59.999,20.967406838187397,21.300001,,,3.0587071196637354,3.0429691767134597,,,,,-0.02932444794702018,0.02300875116076273,,,,,0.0,0.021169363671486842,-0.0443645760036734,21.3,1404.47,5.8165,3362.2,0,2.0,0
51,2023-01-20 13:20:59.999,20.993924628911905,21.285,,,3.058002599280116,3.0442330924819783,,,,,-0.029326880933689643,0.02301000246686383,,,,,0.0,0.021169363671486842,-0.0446630868810782,21.285,2525.34,5.8155,2581.07,0,2.0,0
52,2023-01-20 13:21:59.999,21.006547820171004,21.305,,,3.058941786951875,3.0448341900841296,,,,,-0.029329831586440404,0.023011589754610196,,,,,0.0,0.021169363671486842,-0.0459558299850333,21.305,7376.72,5.821,656.79,0,2.0,0
53,2023-01-20 13:22:59.999,21.0419463334336,21.325,,,3.0598800933777426,3.0465178899329626,,,,,-0.029332569401385792,0.023012962816078845,,,,,0.0,0.021169363671486842,-0.0448147079226814,21.325,3507.46,5.8205,975.98,0,2.0,0
54,2023-01-20 13:23:59.999,21.064898653318664,21.325,,,3.0598800933777426,3.047608084278588,,,,,-0.029335787712979736,0.023014593008396256,,,,,0.0,0.021169363671486842,-0.0456258659588955,21.325,608.13,5.8225,248.61,0,2.0,0
55,2023-01-20 13:24:59.999,21.042486363006184,21.315,,,3.059411050217174,3.0465435540342947,,,,,-0.029338452355815205,0.02301590107274021,,,,,0.0,0.021169363671486842,-0.0444723142746146,21.315,1687.93,5.8185,911.42,0,2.0,0
56,2023-01-20 13:25:59.999,20.99933927581731,21.305,,,3.058941786951875,3.044490974172132,,,,,-0.029340747555727593,0.023017066611010197,,,,,0.0,0.021169363671486842,-0.044332816873736,21.305,607.04,5.817,560.93,0,2.0,0
