index,close_time,predictions_NEARUSDT,actual_NEARUSDT,predictions_DOTUSDT,actual_DOTUSDT,log_actual_price_NEARUSDT,log_prediction_NEARUSDT,log_actual_price_DOTUSDT,log_prediction_DOTUSDT,predicted_spread,actual_spread,actual_spread_rolling_mean_1440_minutes,actual_spread_rolling_sd_1440_minutes,predicted_spread_rolling_mean_1440_minutes,predicted_spread_rolling_sd_1440_minutes,predicted_rolling_z_score_1440_minutes,actual_rolling_z_score_1440_minutes,actual_rolling_z_score_1440_minutes_lag_1,predicted_spread_rolling_sd_1440_minutes_percentile_75th,historical_spread,historical_NEARUSDT_mid,historical_NEARUSDT_vol,historical_DOTUSDT_mid,historical_DOTUSDT_vol,signal_1440_minutes,threshold_1440_minutes,delayed_signal_1440_minutes
0,2023-01-20 14:11:59.999,2.075345250442189,2.085,,,0.7347688552507647,0.7301275255973589,,,,,-0.02165536781593995,0.009404284215982809,,,,,0.0,0.009454563064980421,-0.0281488694388674,2.085,2769.7,5.8255,1217.86,0,2.0,0
1,2023-01-20 14:12:59.999,2.084660739953579,2.085,,,0.7347688552507647,0.7346061273607382,,,,,-0.021659398769639016,0.009406059525306036,,,,,0.0,0.009454563064980421,-0.0287018880402376,2.085,2497.4,5.827500000000001,1570.4,0,2.0,0
2,2023-01-20 14:13:59.999,2.0856698504283067,2.0839999,,,0.7342890759064743,0.7350900748428634,,,,,-0.0216643520666764,0.009408068386770333,,,,,0.0,0.009454563064980421,-0.0290433825449665,2.084,4350.6,5.827,600.52,0,2.0,0
3,2023-01-20 14:14:59.999,2.079986915044924,2.0825,,,0.7335690950588607,0.7323616028496527,,,,,-0.021669075382835207,0.009410217479677843,,,,,0.0,0.009454563064980421,-0.0293486296307716,2.0825,10864.3,5.8255,696.32,0,2.0,0
4,2023-01-20 14:15:59.999,2.0721299049218604,2.0825,,,0.7335690950588607,0.7285770178575689,,,,,-0.021673042310617698,0.009412133170524022,,,,,0.0,0.009454563064980421,-0.0290720491280107,2.0825,1741.2,5.8245000000000005,106.94,0,2.0,0
5,2023-01-20 14:16:59.999,2.065618223193633,2.0839999,,,0.7342890759064743,0.7254295632990718,,,,,-0.02167823782228731,0.009414211343195079,,,,,0.0,0.009454563064980421,-0.0291816193998819,2.084,1299.1,5.827500000000001,1473.27,0,2.0,0
6,2023-01-20 14:17:59.999,2.0694276780339638,2.0839999,,,0.7342890759064743,0.7272720850069551,,,,,-0.021683174096099867,0.009415990677897822,,,,,0.0,0.009454563064980421,-0.0286286007985117,2.084,3040.3,5.8255,1193.59,0,2.0,0
7,2023-01-20 14:18:59.999,2.0736444840627604,2.083,,,0.7338091622788351,0.7293076795222779,,,,,-0.021686611550788576,0.00941764567204747,,,,,0.0,0.009454563064980421,-0.0286936738490064,2.083,7777.2,5.824,1051.6,0,2.0,0
8,2023-01-20 14:19:59.999,2.074011948859981,2.0815,,,0.7330887876528931,0.7294848710539897,,,,,-0.021689973035294706,0.009419242958406038,,,,,0.0,0.009454563064980421,-0.0285839506852028,2.0815,1379.6,5.821,985.85,0,2.0,0
9,2023-01-20 14:20:59.999,2.0733717875042843,2.08,,,0.7323678937132266,0.7291761649387742,,,,,-0.021694166714568888,0.009420918100795513,,,,,0.0,0.009454563064980421,-0.0284743189128828,2.08,6707.4,5.818,756.44,0,2.0,0
10,2023-01-20 14:21:59.999,2.0686136607286345,2.0825,,,0.7335690950588607,0.726878653791948,,,,,-0.021697645317757492,0.00942215479980577,,,,,0.0,0.009454563064980421,-0.0275500070453937,2.0825,4919.2,5.819,3097.49,0,2.0,0
11,2023-01-20 14:22:59.999,2.066718295953743,2.0845,,,0.7345290183387144,0.7259619849839949,,,,,-0.021701156552874183,0.009423344610827443,,,,,0.0,0.009454563064980421,-0.0274204667877664,2.0845,3723.0,5.822,370.77,0,2.0,0
12,2023-01-20 14:23:59.999,2.067983280673082,2.082,,,0.7333289701927771,0.7265738718325926,,,,,-0.021704142489991925,0.009424504496419728,,,,,0.0,0.009454563064980421,-0.0275132424333324,2.082,1881.4,5.818,755.23,0,2.0,0
13,2023-01-20 14:24:59.999,2.068257233196168,2.082,,,0.7333289701927771,0.7267063363363215,,,,,-0.021706362198046156,0.00942559376487539,,,,,0.0,0.009454563064980421,-0.0279285588071789,2.082,8090.4,5.8195,1404.71,0,2.0,0
14,2023-01-20 14:25:59.999,2.0697443333537846,2.0839999,,,0.7342890759064743,0.7274250891921242,,,,,-0.021709860017456853,0.009427021957833159,,,,,0.0,0.009454563064980421,-0.0280753923032062,2.084,2115.6,5.8235,1240.51,0,2.0,0
15,2023-01-20 14:26:59.999,2.0713466397197067,2.082,,,0.7333289701927771,0.7281989463502031,,,,,-0.021714331023813722,0.009428574682602867,,,,,0.0,0.009454563064980421,-0.0282053769220564,2.082,4386.9,5.8205,752.2,0,2.0,0
16,2023-01-20 14:27:59.999,2.067593208512884,2.079,,,0.731887008875876,0.7263852296143312,,,,,-0.021718963359599885,0.009430084018068245,,,,,0.0,0.009454563064980421,-0.0281242496745846,2.079,7002.5,5.815,1711.19,0,2.0,0
17,2023-01-20 14:28:59.999,2.062700160690507,2.079,,,0.731887008875876,0.7240158821254031,,,,,-0.02172298765597028,0.009431343520328555,,,,,0.0,0.009454563064980421,-0.0275700420927091,2.079,10832.9,5.813,5446.29,0,2.0,0
18,2023-01-20 14:29:59.999,2.0621529407159414,2.0825,,,0.7335690950588607,0.7237505538994892,,,,,-0.021727188803480617,0.009432590725915277,,,,,0.0,0.009454563064980421,-0.0275500070453937,2.0825,11985.0,5.819,3875.52,0,2.0,0
19,2023-01-20 14:30:59.999,2.0674713038266592,2.0839999,,,0.7342890759064743,0.7263262681708537,,,,,-0.021731380788415723,0.009433208509802659,,,,,0.0,0.009454563064980421,-0.0261376652702378,2.084,14648.5,5.8165,1882.19,0,2.0,0
20,2023-01-20 14:31:59.999,2.07137632615594,2.079,,,0.731887008875876,0.7282132781973859,,,,,-0.02173571805099406,0.009434073785967445,,,,,0.0,0.009454563064980421,-0.0267383730948265,2.079,35389.1,5.8100000000000005,4558.32,0,2.0,0
21,2023-01-20 14:32:59.999,2.0670356363451696,2.0755,,,0.7302020885109564,0.7261155211630937,,,,,-0.021740383940329018,0.009435101213288007,,,,,0.0,0.009454563064980421,-0.0271749844289659,2.0755,30480.1,5.8055,6064.79,0,2.0,0
22,2023-01-20 14:33:59.999,2.0628350056181666,2.074,,,0.7294791098073355,0.7240812530032513,,,,,-0.021745581850216855,0.009436659446791418,,,,,0.0,0.009454563064980421,-0.0283141736213492,2.074,13599.0,5.807,6508.2,0,2.0,0
23,2023-01-20 14:34:59.999,2.0605123845187183,2.075,,,0.7299611536826617,0.7229546822221173,,,,,-0.02175013998819116,0.009437878979695514,,,,,0.0,0.009454563064980421,-0.0275546680343885,2.075,11675.6,5.806,6827.23,0,2.0,0
24,2023-01-20 14:35:59.999,2.0628239683534133,2.076,,,0.7304429653036423,0.7240759024569153,,,,,-0.02175630763445698,0.009438815922246043,,,,,0.0,0.009454563064980421,-0.02762773206023,2.076,5910.6,5.808,1513.42,0,2.0,0
25,2023-01-20 14:36:59.999,2.0660820927895447,2.0774999,,,0.7311651996126876,0.7256541050433344,,,,,-0.021761451516859945,0.00943990452617322,,,,,0.0,0.009454563064980421,-0.0274601342232361,2.0775,7557.7,5.8100000000000005,1296.99,0,2.0,0
26,2023-01-20 14:37:59.999,2.0686492844521145,2.078,,,0.7314058926770356,0.726895874705365,,,,,-0.021766259974943993,0.009440849315050893,,,,,0.0,0.009454563064980421,-0.0270808360447643,2.0780000000000003,7279.5,5.8095,1479.02,0,2.0,0
27,2023-01-20 14:38:59.999,2.069270872755398,2.077,,,0.7309245448939752,0.7271963098439581,,,,,-0.021769697421206623,0.00944170431398481,,,,,0.0,0.009454563064980421,-0.0265912768230749,2.077,4090.2,5.806,272.05,0,2.0,0
28,2023-01-20 14:39:59.999,2.06558728079279,2.0805,,,0.7326082494408588,0.7254145834580479,,,,,-0.021773759953212214,0.009442630242420336,,,,,0.0,0.009454563064980421,-0.0268488015277266,2.0805,5052.0,5.813,1243.9,0,2.0,0
29,2023-01-20 14:40:59.999,2.067044009442569,2.082,,,0.7333289701927771,0.726119571930431,,,,,-0.021777942893598023,0.009443714932994673,,,,,0.0,0.009454563064980421,-0.0272363053592306,2.082,2981.8,5.817,256.98,0,2.0,0
