index,close_time,predictions_LINKUSDT,actual_LINKUSDT,predictions_ATOMUSDT,actual_ATOMUSDT,log_actual_price_LINKUSDT,log_prediction_LINKUSDT,log_actual_price_ATOMUSDT,log_prediction_ATOMUSDT,predicted_spread,actual_spread,actual_spread_rolling_mean_4320_minutes,actual_spread_rolling_sd_4320_minutes,predicted_spread_rolling_mean_4320_minutes,predicted_spread_rolling_sd_4320_minutes,predicted_rolling_z_score_4320_minutes,actual_rolling_z_score_4320_minutes,actual_rolling_z_score_4320_minutes_lag_1,predicted_spread_rolling_sd_4320_minutes_percentile_75th,historical_spread,historical_LINKUSDT_mid,historical_LINKUSDT_vol,historical_ATOMUSDT_mid,historical_ATOMUSDT_vol,signal_4320_minutes,threshold_4320_minutes,delayed_signal_4320_minutes
0,2023-01-20 16:38:59.999,6.582302529148353,6.579,,,1.8838827581038609,1.8843846125685466,,,,,0.012948386068548909,0.01915564697598347,,,,,0.0,0.01917361552260582,-0.005624756433832,6.579000000000001,791.08,12.381,1353.07,0,2.0,0
1,2023-01-20 16:39:59.999,6.584224393260564,6.5805,,,1.8841107302922413,1.8846765443949405,,,,,0.012942643162652596,0.01915741855132255,,,,,0.0,0.01917361552260582,-0.0053685817834121,6.580500000000001,4653.86,12.3805,818.87,0,2.0,0
2,2023-01-20 16:40:59.999,6.585016541854295,6.5885,,,1.8853257050031698,1.8847968472428553,,,,,0.012936864506171064,0.019159208930922628,,,,,0.0,0.01917361552260582,-0.0054778931072787,6.5885,3628.73,12.404,5902.81,0,2.0,0
3,2023-01-20 16:41:59.999,6.590748150234047,6.584,,,1.8846424633747687,1.885666870178941,,,,,0.012931171059152409,0.019160776582271447,,,,,0.0,0.01917361552260582,-0.0046393995691718,6.584,2350.8,12.377,727.23,0,2.0,0
4,2023-01-20 16:42:59.999,6.588503570661913,6.5805,,,1.8841107302922413,1.885326246956717,,,,,0.01292516606244806,0.019162622356550578,,,,,0.0,0.01917361552260582,-0.0059324147345454,6.580500000000001,21112.71,12.3905,516.25,0,2.0,0
5,2023-01-20 16:43:59.999,6.5852786887067705,6.5905,,,1.8856292181703833,1.884836656047126,,,,,0.012919095579072493,0.01916429930781003,,,,,0.0,0.01917361552260582,-0.0054839569052809,6.5905000000000005,2906.66,12.4095,1303.96,0,2.0,0
6,2023-01-20 16:44:59.999,6.592397455612748,6.5905,,,1.8856292181703833,1.8859170844201574,,,,,0.01291308922268799,0.0191660263676466,,,,,0.0,0.01917361552260582,-0.0055683631740355,6.5905000000000005,4814.22,12.411,700.07,0,2.0,0
7,2023-01-20 16:45:59.999,6.592888135326131,6.5885,,,1.8853257050031698,1.8859915127987048,,,,,0.012906856873226286,0.019167609812993088,,,,,0.0,0.01917361552260582,-0.0054215916388165,6.5885,10017.9,12.403,1742.89,0,2.0,0
8,2023-01-20 16:46:59.999,6.591165735371428,6.581,,,1.8841867094739821,1.885730227463952,,,,,0.012900553098325102,0.019169199514298272,,,,,0.0,0.01917361552260582,-0.0055463837666946,6.581,2970.07,12.385,2000.95,0,2.0,0
9,2023-01-20 16:47:59.999,6.585465415486972,6.5935,,,1.8860843152656166,1.8848650108278031,,,,,0.012894468026905118,0.019170753369677457,,,,,0.0,0.01917361552260582,-0.005141399234761,6.5935,12586.1,12.4115,1318.07,0,2.0,0
10,2023-01-20 16:48:59.999,6.595159140992265,6.598,,,1.8867665728063896,1.8863359164304174,,,,,0.01288851897220343,0.01917251628929148,,,,,0.0,0.01917361552260582,-0.0056397119749538,6.598,50374.77,12.4325,3354.18,0,2.0,0
11,2023-01-20 16:49:59.999,6.599884760825641,6.6055,12.409737783410966,12.4355,1.8879026353362718,1.8870521883989804,2.520555285534258,2.5184814695340565,-0.004074367630801268,-0.004672139536854747,0.012882884020353345,0.019174099312692875,0.012878959639040883,0.01917361552260582,-0.88420085663312,-0.9155592276288572,0.0,0.01917361552260582,-0.0046721395368551,6.605499999999999,1488.93,12.4355,1726.34,0,2.0,0
12,2023-01-20 16:50:59.999,6.606872084340064,6.5965,12.427845012004513,12.42,1.8865392053416943,1.888110332233731,2.519308076505333,2.519939520581178,-0.004034432258515519,-0.005164599485341537,0.01287741552067844,0.01917587683712868,0.012873501647089178,0.01917538340288631,-0.8817520646319743,-0.940870405002117,-0.9155592276288572,0.019174941432816187,-0.0051645994853415,6.5965,3673.04,12.42,3004.85,0,2.5,0
